,movie_id,budget,revenue
14074,11470,0,0
14075,11471,0,0
14076,11472,0,0
14077,11473,30000,0
14078,11474,0,0
14079,11476,0,0
14080,11477,0,0
14081,11479,0,0
14082,11480,0,0
14083,11481,0,0
14084,11482,0,0
14085,11483,0,0
14086,11484,0,0
14087,11485,0,0
14088,11486,0,0
14089,11487,0,0
14090,11488,0,0
14091,11489,0,0
14092,11490,0,0
14093,11491,0,0
14094,11492,0,0
14095,11494,0,0
14096,11495,0,0
14097,11496,0,0
14098,11497,0,0
14099,11498,0,0
14100,11500,0,0
14101,11501,0,0
14102,27753,0,0
14103,11502,0,0
14104,11503,0,0
14105,11504,0,0
14106,11505,0,0
14107,11506,3000,0
14108,11507,0,0
14109,11508,0,0
14110,11509,0,0
14111,11510,0,0
14112,11511,0,0
14113,11512,0,0
14114,11513,0,0
14115,11514,0,0
14116,11515,0,0
14117,11516,0,0
14118,11517,0,0
14119,11518,0,0
14120,11519,0,0
14121,888,10000,0
14122,11520,10000,0
14123,11521,0,0
14124,11522,55000,0
14125,11523,0,0
14126,11524,0,0
14127,11525,82800,0
14128,11526,0,0
14129,11527,0,0
14130,11529,0,0
14131,11530,0,0
14132,11531,0,0
14133,11533,0,0
14134,11534,0,0
14135,11535,0,0
14136,11536,0,0
14137,11537,0,0
14138,11538,0,0
14139,11539,0,0
14140,11540,0,0
14141,11541,0,0
14142,11542,0,0
14143,28400,0,0
14144,11543,22000,0
14145,11544,0,0
14146,11545,0,0
14147,11546,0,0
14148,11548,0,0
14149,11549,0,0
14150,11550,0,0
14151,11551,0,0
14152,12704,0,0
14153,17234,0,0
14154,11552,0,0
14155,11553,0,0
14156,11554,0,0
14157,11555,0,0
14158,11556,0,0
14159,11557,35,0
14160,11558,0,0
14161,14240,0,0
14162,11559,0,0
14163,11560,0,0
14164,11561,0,0
14165,11563,0,0
14166,11564,0,0
14167,11565,0,0
14168,11566,0,0
14169,11567,0,0
14170,11568,0,0
14171,17664,0,0
14172,11569,0,0
14173,11570,0,0
14174,11571,0,0
14175,11572,0,0
14176,11573,0,0
14177,11575,0,0
14178,11576,200000,0
14179,11577,0,0
14180,11578,0,0
14181,11579,0,0
14182,21428,0,0
14183,11580,0,0
14184,11581,0,0
14185,11582,0,0
14186,11583,0,0
14187,11584,0,0
14188,11585,0,0
14189,27342,0,0
14190,11586,0,0
14191,11587,0,0
14192,11588,0,0
14193,11589,0,0
14194,11590,0,0
14195,11591,500000,0
14196,11592,0,0
14197,11593,0,0
14198,11594,0,0
14199,11595,0,0
14200,11596,0,0
14201,11597,3000,0
14202,11598,0,0
14203,11599,0,0
14204,11600,0,0
14205,11601,0,0
14206,11602,0,0
14207,11603,0,0
14208,1483,0,0
14209,11604,0,0
14210,11605,0,0
14211,11606,0,0
14212,11607,0,0
14213,11609,0,0
14214,11610,0,0
14215,11611,0,0
14216,11613,0,0
14217,11614,0,0
14218,11615,0,0
14219,11616,0,0
14220,11617,0,0
14221,11618,0,0
14222,11619,0,0
14223,11620,0,0
14224,11622,0,0
14225,11623,0,0
14226,11624,0,0
14227,11625,0,0
14228,11626,0,0
14229,11627,0,0
14230,11628,0,0
14231,11629,0,0
14232,11630,0,0
14233,11631,0,0
14234,11632,0,0
14235,11633,0,0
14236,11634,0,0
14237,11635,0,0
14238,11637,0,0
14239,11638,0,0
14240,3970,0,0
14241,11639,0,0
14242,11640,0,0
14243,11642,0,0
14244,11644,0,0
14245,11645,0,0
14246,11646,0,0
14247,11647,0,0
14248,11648,0,0
14249,11649,0,0
14250,11650,0,0
14251,11651,0,0
14252,5345,260,0
14253,7438,260,0
14254,9217,260,0
14255,11652,260,0
14256,12654,260,0
14257,24274,260,0
14258,11653,0,0
14259,11654,0,0
14260,11655,0,0
14261,11656,0,0
14262,11657,0,0
14263,11658,0,0
14264,11659,0,0
14265,11660,0,0
14266,11661,0,0
14267,11662,0,0
14268,11663,0,0
14269,25502,0,0
14270,11664,0,0
14271,11665,0,0
14272,11666,0,0
14273,11667,0,0
14274,11668,0,0
14275,11669,0,0
14276,11670,0,0
14277,11671,0,0
14278,11672,32000,0
14279,11673,0,0
14280,11674,0,0
14281,11675,8500,0
14282,11676,0,0
14283,11677,0,0
14284,3377,50000,0
14285,9533,50000,0
14286,10327,50000,0
14287,11678,50000,0
14288,20804,50000,0
14289,21423,50000,0
14290,11679,10000,0
14291,11680,0,0
14292,11681,0,0
14293,11682,0,0
14294,11683,0,0
14295,11684,0,0
14296,11685,0,0
14297,11686,0,0
14298,11687,0,0
14299,11688,0,0
14300,11689,0,0
14301,11690,0,0
14302,11691,0,0
14303,11692,0,0
14304,11693,0,0
14305,11694,0,0
14306,11695,0,0
14307,11696,0,0
14308,11697,2,0
14309,11698,0,0
14310,11699,0,0
14311,11701,0,0
14312,11702,0,0
14313,11703,0,0
14314,11704,0,0
14315,11705,0,0
14316,11706,0,0
14317,11707,0,0
14318,11708,0,0
14319,11709,0,0
14320,11710,0,0
14321,11712,0,0
14322,11714,179000,0
14323,11715,0,0
14324,11716,0,0
14325,11717,0,0
14326,11718,0,0
14327,11719,0,0
14328,17305,0,0
14329,11720,0,0
14330,11721,0,0
14331,11722,0,0
14332,11724,0,0
14333,11725,1700000,0
14334,11726,0,0
14335,13007,0,0
14336,11727,200000000,5224221
14337,11728,0,0
14338,11729,0,0
14339,11730,0,0
14340,11731,0,0
14341,11735,0,0
14342,11736,20000,0
14343,11737,0,0
14344,11738,0,0
14345,11739,0,0
14346,11740,100000,0
14347,11741,0,0
14348,11742,0,0
14349,11743,0,0
14350,11744,0,0
14351,11746,0,0
14352,11747,0,0
14353,14439,0,0
14354,11748,0,0
14355,11749,0,0
14356,11750,0,0
14357,11751,0,0
14358,11752,0,0
14359,11753,0,0
14360,11754,0,0
14361,11755,0,0
14362,11756,0,0
14363,11757,0,0
14364,11758,0,0
14365,11760,0,0
14366,11761,0,0
14367,11762,0,0
14368,11763,0,0
14369,11764,0,0
14370,14596,0,0
14371,11765,70000,0
14372,11766,0,0
14373,11767,0,0
14374,11768,0,0
14375,11769,0,0
14376,11770,5000,120
14377,11771,0,0
14378,11772,0,0
14379,11773,6500,0
14380,25975,6500,0
14381,11774,0,0
14382,11775,0,0
14383,11776,0,0
14384,11777,0,0
14385,11778,0,0
14386,11779,60000,0
14387,11780,0,0
14388,1396,0,0
14389,11781,0,0
14390,15428,0,0
14391,22219,0,0
14392,24941,0,0
14393,11782,0,0
14394,372,0,0
14395,11783,0,0
14396,11784,0,0
14397,11785,0,0
14398,11787,0,0
14399,11788,0,0
14400,3227,0,0
14401,4066,0,0
14402,11789,0,0
14403,21873,0,0
14404,11790,0,0
14405,11791,0,0
14406,11792,0,0
14407,11793,0,0
14408,11794,0,0
14409,11795,0,0
14410,11796,0,0
14411,11797,0,0
14412,11798,0,0
14413,11799,0,0
14414,11800,0,0
14415,11801,0,0
14416,11802,40000,0
14417,11803,3000,0
14418,11804,0,0
14419,11805,0,0
14420,11806,100000,0
14421,11807,0,0
14422,11808,0,0
14423,11809,0,0
14424,11810,1600000,636990
14425,11811,0,0
14426,11812,0,0
14427,11813,0,0
14428,11814,0,0
14429,11815,0,0
14430,11817,0,0
14431,11818,0,0
14432,2309,0,0
14433,11819,0,0
14434,11820,1,720
14435,11821,0,0
14436,11822,0,0
14437,11823,0,0
14438,11824,0,0
14439,11825,0,0
14440,11826,0,0
14441,11827,0,0
14442,11828,405,0
14443,11829,0,0
14444,11830,0,0
14445,11831,4622,0
14446,11832,0,0
14447,11833,25000,0
14448,11834,0,0
14449,11835,0,0
14450,11836,0,0
14451,11837,0,0
14452,11838,0,0
14453,11839,0,0
14454,11840,0,0
14455,11841,0,0
14456,9128,5000,0
14457,11842,5000,0
14458,25580,5000,0
14459,11843,0,0
14460,11844,0,0
14461,11845,0,0
14462,11846,0,0
14463,16989,0,0
14464,11847,0,0
14465,11848,0,0
14466,11849,0,0
14467,11850,0,0
14468,11851,50000,0
14469,11852,0,0
14470,11853,0,0
14471,11854,10000,0
14472,11855,0,0
14473,11856,0,0
14474,11857,0,0
14475,11858,0,0
14476,11860,0,0
14477,27808,0,0
14478,11861,0,0
14479,11862,0,0
14480,11863,0,0
14481,11864,0,0
14482,11865,0,0
14483,11866,0,0
14484,11867,0,0
14485,11868,0,0
14486,11869,0,0
14487,11870,50000,0
14488,11871,0,0
14489,11872,0,0
14490,11874,0,0
14491,14648,0,0
14492,11875,0,0
14493,11876,0,0
14494,11878,0,0
14495,11879,100000,0
14496,11880,0,0
14497,11881,0,0
14498,11882,0,0
14499,11883,0,0
14500,11885,0,0
14501,11886,0,0
14502,11887,0,0
14503,11888,0,0
14504,11889,0,0
14505,11890,75,0
14506,11891,0,0
14507,11892,1,0
14508,11893,0,178210
14509,11894,0,0
14510,11895,0,0
14511,11896,0,0
14512,11897,0,0
14513,11898,0,0
14514,11899,0,0
14515,11900,0,0
14516,11901,0,0
14517,11902,0,0
14518,11903,0,0
14519,21694,0,0
14520,11904,0,0
14521,27349,0,0
14522,11905,0,0
14523,11906,0,0
14524,11907,0,0
14525,11908,0,0
14526,11909,50000,0
14527,11910,0,0
14528,11911,0,0
14529,11912,0,0
14530,11915,0,0
14531,11916,0,0
14532,11917,0,0
14533,21008,0,0
14534,31107,0,0
14535,11918,0,0
14536,14518,0,0
14537,17400,0,0
14538,27535,0,0
14539,11919,0,0
14540,11920,0,0
14541,11921,0,0
14542,11922,0,0
14543,11923,0,0
14544,11924,0,0
14545,11925,365000,40
14546,11926,700000,0
14547,11927,400,0
14548,11928,0,0
14549,11929,0,0
14550,11930,0,0
14551,11932,0,0
14552,11934,0,0
14553,11935,0,0
14554,11936,0,0
14555,27999,0,0
14556,11937,0,0
14557,11938,0,0
14558,11939,0,0
14559,11940,0,0
14560,11941,0,0
14561,11942,0,0
14562,11943,0,0
14563,11944,0,0
14564,11945,0,0
14565,11946,1500,0
14566,11947,25000,0
14567,11948,540000,0
14568,11949,0,0
14569,11950,0,0
14570,11951,0,0
14571,26002,0,0
14572,27194,0,0
14573,11952,0,0
14574,1240,37000,0
14575,1652,37000,0
14576,1819,37000,0
14577,3926,37000,0
14578,8967,37000,0
14579,11953,37000,0
14580,14022,37000,0
14581,11954,100,0
14582,11955,0,796205
14583,11956,0,0
14584,11957,0,0
14585,802,0,0
14586,11958,0,0
14587,11959,0,0
14588,11960,0,0
14589,11961,0,0
14590,11962,66000,0
14591,11963,0,0
14592,11964,0,0
14593,11965,0,0
14594,11966,0,0
14595,11967,0,0
14596,11968,0,0
14597,11971,14000,0
14598,11972,0,0
14599,11973,0,0
14600,11975,0,0
14601,11976,0,0
14602,11977,0,0
14603,11978,0,0
14604,11979,0,0
14605,11980,0,0
14606,2752,0,0
14607,11981,0,0
14608,11982,0,0
14609,11983,0,0
14610,11985,0,0
14611,11986,0,0
14612,11987,0,0
14613,11988,0,0
14614,11989,0,0
14615,11990,0,0
14616,11991,0,0
14617,11992,0,0
14618,11993,0,0
14619,11994,0,0
14620,11995,0,0
14621,11996,0,0
14622,11997,0,0
14623,11998,0,0
14624,11999,0,0
14625,324,0,0
14626,12000,0,0
14627,12001,0,0
14628,12002,0,0
14629,12003,0,0
14630,12004,0,0
14631,12005,2000000,0
14632,12006,0,0
14633,12007,0,0
14634,12008,0,0
14635,12009,0,0
14636,12010,0,0
14637,12011,0,0
14638,12012,0,0
14639,12013,0,0
14640,12014,1000000,0
14641,12015,0,0
14642,1087,0,0
14643,12016,0,0
14644,14086,0,0
14645,12017,5000,0
14646,12018,0,0
14647,12019,0,0
14648,12020,0,0
14649,12021,0,0
14650,12022,0,0
14651,12023,0,0
14652,12024,0,0
14653,12025,0,0
14654,12026,0,0
14655,12027,0,0
14656,12028,0,0
14657,12029,0,0
14658,12030,0,0
14659,12031,0,0
14660,12032,0,0
14661,12033,0,0
14662,12034,0,0
14663,12035,0,0
14664,12036,0,0
14665,12037,0,0
14666,12038,0,0
14667,12039,0,0
14668,16177,0,0
14669,12040,1000000,0
14670,12041,0,0
14671,12917,0,0
14672,12042,0,0
14673,12043,65000,0
14674,12044,0,0
14675,12045,35000,0
14676,12046,0,0
14677,12047,0,3898774
14678,29514,0,3898774
14679,12048,0,0
14680,12049,0,0
14681,12050,0,0
14682,12051,5000,0
14683,12053,0,0
14684,12054,0,0
14685,12055,0,0
14686,12056,8000,0
14687,12057,0,0
14688,12058,221987,0
14689,12059,0,0
14690,12060,0,0
14691,9634,150000,0
14692,12061,150000,0
14693,12062,0,0
14694,12063,0,0
14695,12064,0,0
14696,12065,0,0
14697,12066,0,0
14698,12067,0,0
14699,25617,0,0
14700,29919,0,0
14701,12068,0,0
14702,12069,0,0
14703,12070,0,0
14704,12071,0,0
14705,12072,0,0
14706,12073,0,0
14707,12074,49000,0
14708,12075,1000,0
14709,12076,0,0
14710,12077,0,0
14711,12078,0,0
14712,12079,0,0
14713,12080,0,0
14714,12081,150,0
14715,12082,0,0
14716,12083,0,0
14717,12084,0,0
14718,12085,0,0
14719,12086,0,0
14720,12087,0,0
14721,12088,0,0
14722,12089,140000,0
14723,12090,0,0
14724,12091,0,0
14725,12092,0,0
14726,12093,0,0
14727,12094,0,0
14728,12095,0,0
14729,12096,0,0
14730,12097,0,0
14731,12098,0,0
14732,12100,0,0
14733,12101,178000,0
14734,12102,0,0
14735,12103,0,0
14736,12104,0,0
14737,12105,0,0
14738,5774,0,0
14739,12106,0,0
14740,12107,0,0
14741,12108,0,0
14742,12109,0,0
14743,12110,0,0
14744,12111,0,0
14745,12112,0,0
14746,12113,0,0
14747,12114,0,0
14748,12115,0,0
14749,12116,0,0
14750,12117,0,0
14751,12118,0,0
14752,12119,0,0
14753,12120,0,0
14754,12121,0,0
14755,12122,0,0
14756,12123,0,0
14757,12124,0,0
14758,12125,0,0
14759,12126,0,0
14760,12127,0,0
14761,12128,0,0
14762,12129,400000,0
14763,24488,400000,0
14764,12130,65000,0
14765,12131,0,0
14766,12132,0,0
14767,12133,10000,0
14768,12134,0,0
14769,12135,0,0
14770,12137,0,0
14771,12138,0,0
14772,12140,0,0
14773,12141,0,0
14774,12142,0,0
14775,12143,0,0
14776,12144,0,0
14777,12145,5000,0
14778,12146,150000,0
14779,12147,100000,0
14780,18985,100000,0
14781,12148,0,0
14782,12149,0,0
14783,12150,0,0
14784,12151,0,0
14785,17492,0,0
14786,12152,0,0
14787,12153,0,0
14788,12154,10000,0
14789,25850,10000,0
14790,12155,0,0
14791,12156,250000,0
14792,12157,0,0
14793,12158,0,0
14794,12159,0,0
14795,12160,0,0
14796,12161,0,0
14797,12162,0,0
14798,12163,0,0
14799,12164,0,0
14800,12165,0,0
14801,26972,0,0
14802,12166,0,0
14803,12167,0,0
14804,12168,3000000,0
14805,12169,0,0
14806,12170,0,0
14807,12171,0,0
14808,12172,0,0
14809,2323,0,0
14810,12173,0,0
14811,30229,0,0
14812,12174,0,0
14813,12175,0,0
14814,12176,100000,0
14815,5233,1500000,0
14816,12177,1500000,0
14817,14607,1500000,0
14818,24589,1500000,0
14819,12178,0,0
14820,12179,10000,0
14821,12180,0,0
14822,12181,0,0
14823,12183,0,0
14824,12185,0,0
14825,12186,0,0
14826,12187,0,0
14827,12188,0,0
14828,12189,0,0
14829,12190,80000,0
14830,12191,0,0
14831,12192,0,0
14832,12193,0,0
14833,12194,0,0
14834,12195,0,0
14835,12196,0,0
14836,12197,0,0
14837,12198,0,0
14838,12199,0,0
14839,10145,0,0
14840,12200,0,0
14841,12201,0,0
14842,12202,0,0
14843,12203,0,0
14844,12204,0,0
14845,12205,0,0
14846,12206,0,0
14847,12207,0,0
14848,12208,0,0
14849,12209,0,0
14850,12210,0,0
14851,12211,18000,0
14852,12212,0,0
14853,12213,0,0
14854,12214,0,0
14855,12215,18000,0
14856,12216,0,0
14857,12217,0,0
14858,12218,0,0
14859,12219,750000,0
14860,14748,750000,0
14861,12220,0,0
14862,12221,0,0
14863,12222,10,0
14864,15940,10,0
14865,12223,0,0
14866,12224,0,0
14867,12225,0,0
14868,12228,0,0
14869,12229,0,0
14870,12230,1100,25206
14871,12231,0,0
14872,12232,25000,54474
14873,12233,0,0
14874,12234,12000,0
14875,12235,0,0
14876,12236,0,0
14877,12237,0,0
14878,12238,0,0
14879,12239,0,0
14880,12240,0,0
14881,12241,0,0
14882,12242,0,0
14883,12243,5300,0
14884,12244,0,0
14885,12245,0,0
14886,12246,0,0
14887,12247,0,0
14888,12248,0,0
14889,12249,0,0
14890,12250,0,0
14891,19743,0,0
14892,9490,1000,0
14893,12251,1000,0
14894,12252,0,0
14895,12253,0,0
14896,12254,0,0
14897,12257,29000,0
14898,12258,0,0
14899,7907,0,0
14900,12259,0,0
14901,19676,0,0
14902,20345,0,0
14903,12260,0,0
14904,719,0,0
14905,12261,0,0
14906,12262,0,0
14907,12263,0,0
14908,20005,0,0
14909,12264,0,0
14910,12265,0,0
14911,12266,0,0
14912,26957,0,0
14913,12267,0,0
14914,3169,0,0
14915,12268,0,0
14916,12269,0,0
14917,12270,0,0
14918,12271,0,0
14919,12272,0,0
14920,12274,0,0
14921,12275,0,0
14922,12276,0,0
14923,12277,0,15000
14924,12278,0,0
14925,12279,210000,0
14926,12280,0,0
14927,12281,5000,0
14928,12282,0,0
14929,12283,0,0
14930,12284,0,0
14931,12285,0,0
14932,12286,0,0
14933,12287,0,0
14934,12289,0,0
14935,12290,0,0
14936,12291,0,0
14937,12292,0,0
14938,12293,0,0
14939,12295,0,0
14940,15397,0,0
14941,16726,0,0
14942,12296,0,0
14943,12297,0,0
14944,12298,0,0
14945,12300,120000,0
14946,12301,0,0
14947,12302,100000,0
14948,12303,0,0
14949,12304,0,0
14950,12306,0,0
14951,12307,0,0
14952,12308,0,0
14953,12309,0,0
14954,12310,0,0
14955,29667,0,0
14956,12311,0,0
14957,12312,0,0
14958,12313,0,0
14959,12315,0,0
14960,12316,0,0
14961,12317,0,0
14962,12318,0,0
14963,12319,10000,0
14964,12320,0,0
14965,12321,0,0
14966,12323,0,0
14967,12324,50,0
14968,12325,0,0
14969,12326,0,0
14970,12327,0,0
14971,12328,0,0
14972,12329,0,0
14973,12330,0,0
14974,12331,13700,0
14975,12332,0,6
14976,12333,0,0
14977,12334,0,0
14978,12335,0,0
14979,12336,0,0
14980,12337,0,0
14981,12338,0,0
14982,10671,0,0
14983,12339,0,0
14984,12340,0,0
14985,12341,0,0
14986,12342,0,0
14987,12343,0,0
14988,12344,0,0
14989,12345,0,0
14990,12346,0,0
14991,12347,0,0
14992,602,0,0
14993,12348,0,0
14994,5784,880,0
14995,12349,880,0
14996,12350,0,0
14997,12351,0,0
14998,12352,1500000,0
14999,12354,0,0
15000,12356,0,0
15001,12357,0,0
15002,12358,0,0
15003,12359,0,0
15004,12360,0,0
15005,12361,0,0
15006,12362,200,0
15007,12363,0,0
15008,12364,0,0
15009,12365,0,0
15010,12366,30000,0
15011,12367,0,0
15012,12368,1700000,0
15013,12369,0,0
15014,12370,0,0
15015,12371,0,0
15016,12372,0,0
15017,12373,0,0
15018,12374,0,0
15019,12375,0,0
15020,12376,0,0
15021,12377,0,0
15022,12378,0,0
15023,12379,0,0
15024,12380,0,0
15025,12381,0,0
15026,12382,0,0
15027,12383,0,0
15028,12384,0,0
15029,12385,0,0
15030,12386,0,0
15031,12387,0,0
15032,12388,0,0
15033,12389,0,0
15034,12390,500000,0
15035,12391,0,0
15036,12392,20000,0
15037,12393,0,0
15038,12394,0,0
15039,12395,0,0
15040,12396,0,0
15041,12397,0,0
15042,12398,0,0
15043,12399,0,0
15044,12400,0,0
15045,12402,0,0
15046,12403,0,0
15047,12404,0,0
15048,12405,0,0
15049,12407,10000,0
15050,12408,0,0
15051,12410,0,0
15052,27473,0,0
15053,12411,0,0
15054,12412,0,0
15055,12414,0,0
15056,30806,0,0
15057,30807,0,0
15058,12415,0,0
15059,12416,10000,0
15060,12417,25,10
15061,12418,25000,0
15062,12419,0,0
15063,12420,200000,0
15064,12421,0,0
15065,12422,0,0
15066,12423,0,0
15067,12424,6000,0
15068,12426,0,0
15069,12427,0,0
15070,12428,0,0
15071,12429,0,0
15072,12430,0,0
15073,12431,0,0
15074,12660,0,0
15075,12432,0,0
15076,12433,0,0
15077,12434,0,0
15078,12435,0,0
15079,12436,0,0
15080,12437,0,0
15081,12438,0,0
15082,12439,0,0
15083,12440,0,0
15084,12441,0,0
15085,12442,1500,0
15086,12443,0,0
15087,12444,0,0
15088,12445,0,0
15089,12446,5000,0
15090,12447,0,0
15091,12448,10000,0
15092,12449,0,0
15093,12450,0,0
15094,12451,0,496000
15095,12452,0,0
15096,12453,0,0
15097,12454,0,0
15098,12455,100000,0
15099,12456,0,0
15100,12457,367,0
15101,12458,0,0
15102,12459,0,0
15103,12460,0,0
15104,12461,0,0
15105,12462,0,0
15106,12463,0,0
15107,12464,0,0
15108,12465,0,0
15109,12466,0,0
15110,12467,0,0
15111,12468,0,0
15112,12469,0,0
15113,12470,570000,0
15114,12471,0,0
15115,12472,0,0
15116,10168,70000,0
15117,12473,70000,0
15118,12474,20000,0
15119,12476,0,0
15120,12477,0,0
15121,12478,0,0
15122,1872,0,0
15123,12479,0,0
15124,23774,0,0
15125,12480,0,0
15126,12481,0,0
15127,12482,0,0
15128,12484,0,0
15129,12485,0,0
15130,12487,1800000,0
15131,12488,0,0
15132,12489,0,0
15133,12490,0,0
15134,12491,0,0
15135,12492,110000,0
15136,12493,0,0
15137,12494,0,0
15138,12495,0,0
15139,12496,0,0
15140,12497,0,0
15141,12498,0,0
15142,12499,0,0
15143,14924,0,0
15144,4564,980,0
15145,10229,980,0
15146,12500,980,0
15147,12501,0,0
15148,12502,0,0
15149,12503,0,0
15150,12504,0,0
15151,12505,0,0
15152,12506,0,0
15153,12507,0,0
15154,12508,0,0
15155,12509,0,0
15156,12510,0,0
15157,12511,0,0
15158,12512,0,0
15159,12514,0,0
15160,12515,0,0
15161,12516,0,0
15162,12517,0,0
15163,12518,0,0
15164,12519,90,0
15165,12520,0,0
15166,12521,0,0
15167,12522,0,0
15168,12523,0,0
15169,12524,0,0
15170,12525,0,0
15171,12526,0,0
15172,12527,0,0
15173,12528,0,0
15174,12529,0,0
15175,14547,0,0
15176,12530,0,0
15177,12531,0,0
15178,12532,0,0
15179,12533,0,0
15180,12534,0,0
15181,12535,500000,0
15182,12536,0,0
15183,12537,23000,0
15184,12538,200,0
15185,12539,0,0
15186,8870,3000000,0
15187,12540,3000000,0
15188,12541,0,0
15189,12542,0,0
15190,12543,0,0
15191,12544,0,0
15192,18540,0,0
15193,21512,0,0
15194,12545,0,0
15195,12547,0,0
15196,13681,0,0
15197,417,20000,0
15198,2711,20000,0
15199,12548,20000,0
15200,15921,20000,0
15201,12549,0,0
15202,12550,0,0
15203,12551,5000,0
15204,12552,0,0
15205,12553,10000,0
15206,20643,10000,0
15207,31114,10000,0
15208,12554,0,0
15209,12555,0,0
15210,12556,0,0
15211,29316,0,0
15212,12557,0,0
15213,12558,0,0
15214,12560,3000,0
15215,12561,0,0
15216,12562,0,0
15217,12563,0,0
15218,12564,0,0
15219,12566,0,0
15220,12567,0,0
15221,12568,0,0
15222,12569,0,0
15223,12570,0,0
15224,12571,0,0
15225,12572,0,0
15226,12573,0,0
15227,12574,2000,0
15228,12575,1000,0
15229,18525,1000,0
15230,24126,1000,0
15231,12576,0,0
15232,12577,0,500000
15233,12578,0,0
15234,12579,0,0
15235,19833,0,0
15236,27646,0,0
15237,12580,0,0
15238,12582,0,0
15239,12583,150,0
15240,12584,0,0
15241,12585,0,0
15242,12586,0,0
15243,12587,0,0
15244,12588,0,0
15245,14775,0,0
15246,17935,0,0
15247,22930,0,0
15248,12589,0,0
15249,12590,0,0
15250,12591,0,0
15251,12592,0,0
15252,12593,0,0
15253,12594,0,0
15254,12595,0,0
15255,12596,0,0
15256,12597,0,0
15257,12598,0,0
15258,12599,0,0
15259,12600,0,0
15260,12601,0,0
15261,12602,0,0
15262,12603,0,1
15263,12604,0,0
15264,12605,0,0
15265,12606,0,0
15266,12607,5000,0
15267,12608,0,0
15268,12609,0,0
15269,12610,500,0
15270,12611,0,0
15271,12612,0,0
15272,12613,1000000,0
15273,12614,0,0
15274,12615,0,0
15275,12616,0,0
15276,12617,0,0
15277,12618,0,0
15278,12619,0,0
15279,12620,0,0
15280,22492,0,0
15281,12621,0,0
15282,12622,5000,0
15283,12623,0,0
15284,12624,0,0
15285,12625,1000000,0
15286,12626,0,0
15287,16052,0,0
15288,24291,0,0
15289,27063,0,0
15290,12627,0,0
15291,12628,0,0
15292,12629,0,0
15293,12631,0,0
15294,12632,5000,0
15295,12633,0,0
15296,12634,0,0
15297,24766,0,0
15298,12635,0,0
15299,12636,0,0
15300,12637,0,0
15301,22728,0,0
15302,24605,0,0
15303,12638,0,0
15304,5986,1794,0
15305,12640,1794,0
15306,12641,19000,0
15307,12642,0,0
15308,12643,70000,0
15309,12644,0,0
15310,12645,0,0
15311,12646,0,0
15312,12647,0,0
15313,12648,0,0
15314,12649,0,0
15315,12650,0,0
15316,12651,0,0
15317,12652,0,0
15318,12655,50000,0
15319,12656,0,0
15320,12657,0,0
15321,12658,0,0
15322,12659,0,0
15323,12661,30000,0
15324,12662,0,0
15325,12663,0,0
15326,12664,0,0
15327,12665,5000000,0
15328,12666,0,0
15329,12667,0,0
15330,12668,0,0
15331,12669,0,0
15332,12670,0,0
15333,12671,0,0
15334,12672,0,0
15335,12673,0,0
15336,12674,0,0
15337,12675,0,0
15338,12676,0,0
15339,12677,0,0
15340,12678,50000,0
15341,12679,0,0
15342,12680,0,0
15343,12681,0,0
15344,12682,0,0
15345,12683,0,0
15346,12684,0,0
15347,12685,0,0
15348,12687,0,0
15349,12688,0,0
15350,12689,1000000,0
15351,12690,0,0
15352,12691,0,0
15353,21224,0,0
15354,12692,0,0
15355,12693,0,0
15356,12694,0,0
15357,12695,0,0
15358,12696,0,0
15359,12697,0,0
15360,12698,0,0
15361,22518,0,0
15362,24774,0,0
15363,26406,0,0
15364,12699,0,0
15365,12700,0,0
15366,12701,0,0
15367,12702,0,0
15368,12703,0,0
15369,14814,0,0
15370,16845,0,0
15371,11551,4000,0
15372,12704,4000,0
15373,17234,4000,0
15374,12705,0,0
15375,16492,0,0
15376,12706,100000,0
15377,12707,0,0
15378,12708,0,0
15379,12710,0,0
15380,12711,0,0
15381,12712,0,0
15382,21745,0,0
15383,12713,0,0
15384,12714,0,0
15385,12715,0,0
15386,12716,0,0
15387,12717,0,0
15388,12718,0,0
15389,12719,0,0
15390,12720,0,0
15391,12721,0,0
15392,28126,0,0
15393,12722,0,0
15394,12723,0,0
15395,12724,0,0
15396,12725,0,0
15397,12727,0,0
15398,12728,235000,0
15399,12729,0,0
15400,12730,0,0
15401,12731,0,0
15402,12732,0,0
15403,12733,0,0
15404,12734,0,1400000
15405,12735,15000,0
15406,12736,0,0
15407,12737,0,0
15408,12738,0,0
15409,12739,0,0
15410,12740,0,0
15411,12741,0,0
15412,12742,30000,0
15413,12743,0,0
15414,12744,10000,0
15415,12745,0,0
15416,20752,0,0
15417,12746,0,0
15418,12748,0,0
15419,12749,0,0
15420,12750,0,0
15421,12751,0,0
15422,12752,0,0
15423,12753,0,0
15424,12754,0,0
15425,12755,5000,0
15426,12756,0,0
15427,12757,0,0
15428,16358,0,0
15429,12759,0,0
15430,12760,0,0
15431,12761,0,0
15432,12762,0,0
15433,12763,0,0
15434,12764,0,0
15435,12765,0,0
15436,12766,0,0
15437,12767,0,0
15438,12768,0,0
15439,12769,0,0
15440,12770,0,0
15441,25216,0,0
15442,12771,0,0
15443,12772,0,0
15444,12773,0,0
15445,13632,0,0
15446,12774,0,0
15447,12775,0,0
15448,12776,2000,0
15449,12778,0,0
15450,12779,500,0
15451,12780,0,0
